sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
329,basic analysis,llm_numeric,False, 252.14,257.53,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,257.53,,,0.9786229872293171,{},numerical,,False,,,,,,False,
331,basic analysis,llm_numeric,False, 798.11,798.11,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,798.11,,,1.0,{},numerical,,False,,,,,,False,
328,basic analysis,llm_numeric,False,-745.62,-714.34,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-714.34,,,0.9580483356133151,{},numerical,,False,,,,,,False,
332,basic analysis,llm_numeric,False,-105.75,-105.75,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-105.75,,,1.0,{},numerical,,False,,,,,,False,
330,basic analysis,llm_numeric,False, 521.97,511.47,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,511.47,,,0.9798839013736421,{},numerical,,False,,,,,,False,
334,basic analysis,llm_numeric,False,-35.24,-32.035,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-32.035,,,0.9090522133938704,{},numerical,,False,,,,,,False,
336,basic analysis,llm_numeric,False, 52.91,49.66,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,49.66,,,0.9385749385749386,{},numerical,,False,,,,,,False,
335,basic analysis,llm_numeric,False,-709.31,-709.31,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-709.31,,,1.0,{},numerical,,False,,,,,,False,
337,basic analysis,llm_numeric,False, 1123.27,961.15,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,961.15,,,0.8556713880011039,{},numerical,,False,,,,,,False,
340,basic analysis,llm_numeric,False, 25.21,25.21,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,25.21,,,1.0,{},numerical,,False,,,,,,False,
333,basic analysis,llm_numeric,False, 286.09,284.76,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,284.76,,,0.9953511132860289,{},numerical,,False,,,,,,False,
338,basic analysis,llm_numeric,False, 158.10,145.5658566656566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,145.5658566656566,,,0.9207201560130083,{},numerical,,False,,,,,,False,
342,basic analysis,llm_numeric,False,-472.48,-472.48,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-472.48,,,1.0,{},numerical,,False,,,,,,False,
339,basic analysis,llm_numeric,False,-51.98,-35.5566378565255,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-35.5566378565255,,,0.6840445913144575,{},numerical,,False,,,,,,False,
345,basic analysis,llm_numeric,False,-237.67,-237.67,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-237.67,,,1.0,{},numerical,,False,,,,,,False,
343,basic analysis,llm_numeric,False, 458.04,445.5565656565656,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,445.5565656565656,,,0.9727459734009379,{},numerical,,False,,,,,,False,
341,basic analysis,llm_numeric,False, 925.29,879.59,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,879.59,,,0.9506100790022588,{},numerical,,False,,,,,,False,
352,basic analysis,llm_numeric,False, 75.04,75.04,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,75.04,,,1.0,{},numerical,,False,,,,,,False,
353,basic analysis,llm_numeric,False,-19.38,-18.25,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-18.25,,,0.9416924664602684,{},numerical,,False,,,,,,False,
346,basic analysis,llm_numeric,False,-95.32,-91.6,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-91.6,,,0.9609735627360471,{},numerical,,False,,,,,,False,
349,basic analysis,llm_numeric,False, 605.90,601.19,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,601.19,,,0.9922264400066019,{},numerical,,False,,,,,,False,
347,basic analysis,llm_numeric,False, 62.83,63.35,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,63.35,,,0.9917236988699665,{},numerical,,False,,,,,,False,
344,basic analysis,llm_numeric,False, 129.83,232.28,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,232.28,,,0.21089116537009955,{},numerical,,False,,,,,,False,
350,basic analysis,llm_numeric,False,-15.39,11.4,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,11.4,,,0.0,{},numerical,,False,,,,,,False,
351,basic analysis,llm_numeric,False, 115.19,112.07,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,112.07,,,0.9729143154787742,{},numerical,,False,,,,,,False,
348,basic analysis,llm_numeric,False, 141.34,185.96,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,185.96,,,0.6843073439932079,{},numerical,,False,,,,,,False,
355,basic analysis,llm_numeric,False, 3.63,3.63,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,3.63,,,1.0,{},numerical,,False,,,,,,False,
354,basic analysis,llm_numeric,False, 934.93,901.23,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,901.23,,,0.9639545206593008,{},numerical,,False,,,,,,False,
356,basic analysis,llm_numeric,False, 1364.40,1360.56,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1360.56,,,0.9971855760773966,{},numerical,,False,,,,,,False,
357,basic analysis,llm_numeric,False,-192.21,-205.55,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-205.55,,,0.9305967431455179,{},numerical,,False,,,,,,False,
360,basic analysis,llm_numeric,False, 0.92,0.47,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.47,,,0.5108695652173912,{},numerical,,False,,,,,,False,
358,basic analysis,llm_numeric,False, 55.12,53.55656565656566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,53.55656565656566,,,0.971635806541467,{},numerical,,False,,,,,,False,
361,basic analysis,llm_numeric,False, 55.01,55.25,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,55.25,,,0.9956371568805671,{},numerical,,False,,,,,,False,
363,basic analysis,llm_numeric,False,-515.75,-515.75,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-515.75,,,1.0,{},numerical,,False,,,,,,False,
359,basic analysis,llm_numeric,False, 1441.24,1442.13,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1442.13,,,0.999382476201049,{},numerical,,False,,,,,,False,
362,basic analysis,llm_numeric,False, 89.55,89.79,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,89.79,,,0.9973199329983249,{},numerical,,False,,,,,,False,
371,basic analysis,llm_numeric,False, 399.49,399.65,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,399.65,,,0.99959948934892,{},numerical,,False,,,,,,False,
367,basic analysis,llm_numeric,False, 199.95,196.42,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,196.42,,,0.9823455863965992,{},numerical,,False,,,,,,False,
365,basic analysis,llm_numeric,False,-76.69,-85.45683773584906,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-85.45683773584906,,,0.885684734178523,{},numerical,,False,,,,,,False,
370,basic analysis,llm_numeric,False,-0.64,-0.66,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-0.66,,,0.96875,{},numerical,,False,,,,,,False,
364,basic analysis,llm_numeric,False, 46.20,15.556567435396826,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,15.556567435396826,,,0.3367222388614032,{},numerical,,False,,,,,,False,
366,basic analysis,llm_numeric,False, 293.87,286.02,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,286.02,,,0.9732875080818048,{},numerical,,False,,,,,,False,
372,basic analysis,llm_numeric,False, 149.60,88.05,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,88.05,,,0.5885695187165776,{},numerical,,False,,,,,,False,
369,basic analysis,llm_numeric,False, 127.40,125.54655665665665,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,125.54655665665665,,,0.9854517790946361,{},numerical,,False,,,,,,False,
373,basic analysis,llm_numeric,False,-23.80,-23.8,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-23.8,,,1.0,{},numerical,,False,,,,,,False,
368,basic analysis,llm_numeric,False, 44.35,55.54658666666667,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,55.54658666666667,,,0.7475403231867719,{},numerical,,False,,,,,,False,
377,basic analysis,llm_numeric,False,-33.18,-33.18,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-33.18,,,1.0,{},numerical,,False,,,,,,False,
375,basic analysis,llm_numeric,False, 267.94,267.94,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,267.94,,,1.0,{},numerical,,False,,,,,,False,
379,basic analysis,llm_numeric,False,-498.93,-497.11,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-497.11,,,0.9963521936945062,{},numerical,,False,,,,,,False,
374,basic analysis,llm_numeric,False,-171.27,-171.27,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-171.27,,,1.0,{},numerical,,False,,,,,,False,
376,basic analysis,llm_numeric,False,-724.83,-241.38,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-241.38,,,0.3330160175489425,{},numerical,,False,,,,,,False,
380,basic analysis,llm_numeric,False,-133.47,-133.47,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-133.47,,,1.0,{},numerical,,False,,,,,,False,
378,basic analysis,llm_numeric,False,-32.91,-34.61,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-34.61,,,0.948343968398663,{},numerical,,False,,,,,,False,
381,basic analysis,llm_numeric,False, 293.87,286.02,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,286.02,,,0.9732875080818048,{},numerical,,False,,,,,,False,
384,basic analysis,llm_numeric,False, 971.05,971.05,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,971.05,,,1.0,{},numerical,,False,,,,,,False,
385,basic analysis,llm_numeric,False, 37.88,37.96,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,37.96,,,0.9978880675818375,{},numerical,,False,,,,,,False,
383,basic analysis,llm_numeric,False, 1.28,-0.08,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-0.08,,,0.0,{},numerical,,False,,,,,,False,
382,basic analysis,llm_numeric,False, 643.76,648.94,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,648.94,,,0.991953523052069,{},numerical,,False,,,,,,False,
389,basic analysis,llm_numeric,False, 38.60,38.6,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,38.6,,,1.0,{},numerical,,False,,,,,,False,
388,basic analysis,llm_numeric,False, 29.04,3.1,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,3.1,,,0.10674931129476595,{},numerical,,False,,,,,,False,
387,basic analysis,llm_numeric,False,-16.46,-1.71,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-1.71,,,0.10388821385176195,{},numerical,,False,,,,,,False,
386,basic analysis,llm_numeric,False, 111.94,117.07,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,117.07,,,0.9541718777916741,{},numerical,,False,,,,,,False,
390,basic analysis,llm_numeric,False, 235.50,233.2,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,233.2,,,0.9902335456475584,{},numerical,,False,,,,,,False,
392,basic analysis,llm_numeric,False, 317.45,273.2,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,273.2,,,0.8606079697590172,{},numerical,,False,,,,,,False,
394,basic analysis,llm_numeric,False,-201.35,-235.55568181818182,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-235.55568181818182,,,0.8301182924351536,{},numerical,,False,,,,,,False,
393,basic analysis,llm_numeric,False, 269.68,316.23,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,316.23,,,0.8273880154256896,{},numerical,,False,,,,,,False,
391,basic analysis,llm_numeric,False, 104.88,65.55654906284454,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,65.55654906284454,,,0.6250624433909663,{},numerical,,False,,,,,,False,
395,basic analysis,llm_numeric,False, 33.31,33.31,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,33.31,,,1.0,{},numerical,,False,,,,,,False,
409,stationarity,llm_numeric,False, 1875.27,,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,,,llm_unparseable,,{},numerical,,False,,,,,,False,
396,basic analysis,llm_numeric,False, 389.59,378.14,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,378.14,,,0.9706101285967299,{},numerical,,False,,,,,,False,
402,stationarity,llm_numeric,False, 858.04,858.04,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,858.04,,,1.0,{},numerical,,False,,,,,,False,
401,stationarity,llm_numeric,False,-773.69,-773.69,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-773.69,,,1.0,{},numerical,,False,,,,,,False,
400,basic analysis,llm_numeric,False, 275.19,275.19,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,275.19,,,1.0,{},numerical,,False,,,,,,False,
398,basic analysis,llm_numeric,False, 174.34,156.23,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,156.23,,,0.8961225192153263,{},numerical,,False,,,,,,False,
399,basic analysis,llm_numeric,False,-77.14,-54.09,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-54.09,,,0.7011926367643246,{},numerical,,False,,,,,,False,
397,basic analysis,llm_numeric,False,-160.01,-160.01,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-160.01,,,1.0,{},numerical,,False,,,,,,False,
403,stationarity,llm_numeric,False, 11.70,2.555335689045936,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,2.555335689045936,,,0.21840475974751594,{},numerical,,False,,,,,,False,
404,stationarity,llm_numeric,False,-527.36,-12.58,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-12.58,,,0.023854672330097193,{},numerical,,False,,,,,,False,
405,stationarity,llm_numeric,False, 572.64,674.8793356643357,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,674.8793356643357,,,0.8214596680910594,{},numerical,,False,,,,,,False,
406,stationarity,llm_numeric,False, 164.60,155.556734006734,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,155.556734006734,,,0.9450591373434629,{},numerical,,False,,,,,,False,
408,stationarity,llm_numeric,False, 204.90,166.48,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,166.48,,,0.8124938994631526,{},numerical,,False,,,,,,False,
407,stationarity,llm_numeric,False,-246.78,280.19,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,280.19,,,0.0,{},numerical,,False,,,,,,False,
410,stationarity,llm_numeric,False, 12.55,41.5,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,41.5,,,0.0,{},numerical,,False,,,,,,False,
417,stationarity,llm_numeric,False, 424.71,424.71,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,424.71,,,1.0,{},numerical,,False,,,,,,False,
414,stationarity,llm_numeric,False, 599.73,599.73,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,599.73,,,1.0,{},numerical,,False,,,,,,False,
412,stationarity,llm_numeric,False, 1922.33,1922.32,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1922.32,,,0.9999947979795353,{},numerical,,False,,,,,,False,
419,stationarity,llm_numeric,False, 146.81,0.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.0,,,0.0,{},numerical,,False,,,,,,False,
411,stationarity,llm_numeric,False,-176.72,-131.08,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-131.08,,,0.7417383431416931,{},numerical,,False,,,,,,False,
418,stationarity,llm_numeric,False,-259.52,-259.31,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-259.31,,,0.9991908138101111,{},numerical,,False,,,,,,False,
416,stationarity,llm_numeric,False,-527.36,0.0,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,0.0,,,0.0,{},numerical,,False,,,,,,False,
415,stationarity,llm_numeric,False, 63.96,58.82,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,58.82,,,0.9196372732958099,{},numerical,,False,,,,,,False,
413,stationarity,llm_numeric,False,-269.86,-269.86,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-269.86,,,1.0,{},numerical,,False,,,,,,False,
423,stationarity,llm_numeric,False, 504.42,437.72,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,437.72,,,0.8677689227231276,{},numerical,,False,,,,,,False,
421,stationarity,llm_numeric,False,-230.18,-115.5565671641791,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-115.5565671641791,,,0.5020269665660748,{},numerical,,False,,,,,,False,
420,stationarity,llm_numeric,False, 1204.92,1158.05,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1158.05,,,0.9611011519436974,{},numerical,,False,,,,,,False,
422,stationarity,llm_numeric,False, 70.36,67.5585656655566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,67.5585656655566,,,0.9601842760880699,{},numerical,,False,,,,,,False,
424,stationarity,llm_numeric,False, 690.83,699.26,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,699.26,,,0.9877972873210487,{},numerical,,False,,,,,,False,
425,stationarity,llm_numeric,False, 137.87,138.25,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,138.25,,,0.997243780372815,{},numerical,,False,,,,,,False,
431,stationarity,llm_numeric,False, 457.53,457.53,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,457.53,,,1.0,{},numerical,,False,,,,,,False,
426,stationarity,llm_numeric,False, 482.67,-627.89,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-627.89,,,0.0,{},numerical,,False,,,,,,False,
429,stationarity,llm_numeric,False,-123.76,-14.565531686358755,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-14.565531686358755,,,0.11769175570748835,{},numerical,,False,,,,,,False,
433,stationarity,llm_numeric,False, 825.70,825.7,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,825.7,,,1.0,{},numerical,,False,,,,,,False,
428,stationarity,llm_numeric,False,-484.77,-484.77,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-484.77,,,1.0,{},numerical,,False,,,,,,False,
435,stationarity,llm_numeric,False, 1049.21,1049.2,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1049.2,,,0.999990469019548,{},numerical,,False,,,,,,False,
430,stationarity,llm_numeric,False, 291.75,255.56550916496946,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,255.56550916496946,,,0.875974324472903,{},numerical,,False,,,,,,False,
427,stationarity,llm_numeric,False,-280.72,-256.47,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-256.47,,,0.9136149900256484,{},numerical,,False,,,,,,False,
432,stationarity,llm_numeric,False, 104.30,105.5486566655566,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,105.5486566655566,,,0.9880282198891984,{},numerical,,False,,,,,,False,
434,stationarity,llm_numeric,False, 156.03,156.03,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,156.03,,,1.0,{},numerical,,False,,,,,,False,
437,stationarity,llm_numeric,False, 359.85,132.31,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,132.31,,,0.36768097818535495,{},numerical,,False,,,,,,False,
436,stationarity,llm_numeric,False, 202.75,141.52,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,141.52,,,0.6980024660912454,{},numerical,,False,,,,,,False,
439,stationarity,llm_numeric,False, 11.03,212.34,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,212.34,,,0.0,{},numerical,,False,,,,,,False,
440,stationarity,llm_numeric,False, 672.75,672.75,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,672.75,,,1.0,{},numerical,,False,,,,,,False,
438,stationarity,llm_numeric,False,-203.97,-14.44,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-14.44,,,0.07079472471441872,{},numerical,,False,,,,,,False,
441,stationarity,llm_numeric,False, 165.27,165.27,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,165.27,,,1.0,{},numerical,,False,,,,,,False,
450,stationarity,llm_numeric,False,-49.19,-49.19,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-49.19,,,1.0,{},numerical,,False,,,,,,False,
446,stationarity,llm_numeric,False, 91.68,91.68,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,91.68,,,1.0,{},numerical,,False,,,,,,False,
445,stationarity,llm_numeric,False, 117.17,117.17,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,117.17,,,1.0,{},numerical,,False,,,,,,False,
442,stationarity,llm_numeric,False, 14.05,13.88,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,13.88,,,0.9879003558718862,{},numerical,,False,,,,,,False,
443,stationarity,llm_numeric,False, 370.89,379.16,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,379.16,,,0.9777022836959745,{},numerical,,False,,,,,,False,
444,stationarity,llm_numeric,False, 497.86,497.86,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,497.86,,,1.0,{},numerical,,False,,,,,,False,
448,stationarity,llm_numeric,False, 417.63,418.2,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,418.2,,,0.9986351555204368,{},numerical,,False,,,,,,False,
452,stationarity,llm_numeric,False, 56.28,33.66,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,33.66,,,0.5980810234541577,{},numerical,,False,,,,,,False,
447,stationarity,llm_numeric,False, 368.63,315.5565665665665,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,315.5565665665665,,,0.8560251921074424,{},numerical,,False,,,,,,False,
455,stationarity,llm_numeric,False,-166.68,-166.68,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-166.68,,,1.0,{},numerical,,False,,,,,,False,
449,stationarity,llm_numeric,False, 625.72,625.72,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,625.72,,,1.0,{},numerical,,False,,,,,,False,
453,stationarity,llm_numeric,False, 24.41,24.41,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,24.41,,,1.0,{},numerical,,False,,,,,,False,
454,stationarity,llm_numeric,False, 121.15,113.28,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,113.28,,,0.9350392075938918,{},numerical,,False,,,,,,False,
451,stationarity,llm_numeric,False,-247.96,-247.96,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-247.96,,,1.0,{},numerical,,False,,,,,,False,
456,stationarity,llm_numeric,False, 1062.35,1062.36,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1062.36,,,0.9999905869063868,{},numerical,,False,,,,,,False,
458,stationarity,llm_numeric,False, 234.33,234.33,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,234.33,,,1.0,{},numerical,,False,,,,,,False,
460,stationarity,llm_numeric,False,-250.66,-250.66,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-250.66,,,1.0,{},numerical,,False,,,,,,False,
461,stationarity,llm_numeric,False, 17.11,18.556565656565656,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,18.556565656565656,,,0.9154549587045203,{},numerical,,False,,,,,,False,
459,stationarity,llm_numeric,False, 7.71,524.6,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,524.6,,,0.0,{},numerical,,False,,,,,,False,
463,stationarity,llm_numeric,False, 523.36,523.36,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,523.36,,,1.0,{},numerical,,False,,,,,,False,
467,stationarity,llm_numeric,False, 376.74,376.74,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,376.74,,,1.0,{},numerical,,False,,,,,,False,
457,stationarity,llm_numeric,False, 627.10,655.5656656565657,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,655.5656656565657,,,0.9546074539043763,{},numerical,,False,,,,,,False,
464,stationarity,llm_numeric,False,-69.06,-69.06,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-69.06,,,1.0,{},numerical,,False,,,,,,False,
466,stationarity,llm_numeric,False, 3.08,-1.5556396866840732,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-1.5556396866840732,,,0.0,{},numerical,,False,,,,,,False,
465,stationarity,llm_numeric,False, 104.87,126.3,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,126.3,,,0.7956517593210642,{},numerical,,False,,,,,,False,
469,stationarity,llm_numeric,False, 583.35,583.35,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,583.35,,,1.0,{},numerical,,False,,,,,,False,
462,stationarity,llm_numeric,False, 35.12,25.555539772727272,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,25.555539772727272,,,0.7276634331642162,{},numerical,,False,,,,,,False,
470,stationarity,llm_numeric,False, 1862.98,1862.98,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,1862.98,,,1.0,{},numerical,,False,,,,,,False,
468,stationarity,llm_numeric,False, 74.36,-16.09,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,-16.09,,,0.0,{},numerical,,False,,,,,,False,
471,stationarity,llm_numeric,False, 27.48,34.95663959390863,False,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,34.95663959390863,,,0.7279243233657703,{},numerical,,False,,,,,,False,
473,stationarity,llm_numeric,False, 128.89,128.31,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,128.31,,,0.9955000387927692,{},numerical,,False,,,,,,False,
472,stationarity,llm_numeric,False, 47.16,47.16,True,False,False,Base,llm_numeric,,,llm_numeric,,,,,,,[],numerical,47.16,,,1.0,{},numerical,,False,,,,,,False,
