sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
184,deductive reasoning,trend,False,D,C,False,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
203,"seasonality analysis, causal reasoning",periodicity,False,A,C,False,False,True,InWild,baseline,,period_value,periodicity,C,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 78.0, ""period_reconciled"": 78.0, ""seasonal_strength"": 0.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
204,"noise analysis, deductive reasoning",noise,False,A,B,False,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.142861, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
205,"noise analysis, analogical reasoning",similarity,False,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
206,seasonality analysis,periodicity,False,D,D,True,False,True,InWild,baseline,,period_value,periodicity,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
202,"basic analysis, deductive reasoning",similarity,False,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
207,noise analysis,noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
208,"volatility analysis, counterfactual reasoning",trend,False,A,B,False,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
195,"basic analysis, deductive reasoning",periodicity,False,A,D,False,False,True,InWild,baseline,,waveform_type,periodicity,D,high,True,,,line_plot,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
201,inductive reasoning,similarity,False,A,B,False,False,True,InWild,baseline,,shape,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
138,"noise analysis, counterfactual reasoning",noise,False,A,B,False,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 3e-06, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
209,trend analysis,trend,False,B,B,True,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -4.994063, ""r2"": 0.923966, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
211,"seasonality analysis, deductive reasoning",periodicity,False,B,A,False,False,True,InWild,baseline,,period_value,periodicity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
210,"trend analysis, analogical reasoning",trend,False,B,B,True,False,True,InWild,baseline,,change_point,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
188,"seasonality analysis, inductive reasoning",trend,False,A,A,True,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
217,"trend analysis, causal reasoning",anomaly,False,A,B,False,False,False,InWild,baseline,,point_anomaly,anomaly,,,False,,,,[],mcq,,,,,"{""branch"": ""anomaly"", ""outlier_count"": 1, ""max_deviation"": 3.748749}",a binary question,,False,,,,,,False,
198,basic analysis,similarity,True,A,A,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
212,"volatility analysis, deductive reasoning",anomaly,False,D,D,True,False,True,InWild,baseline,,point_anomaly,anomaly,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
165,"trend analysis, counterfactual reasoning",similarity,False,B,C,False,False,True,InWild,baseline,,shape,similarity,C,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
199,"noise analysis, deductive reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
213,noise analysis,noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.467562, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
221,"volatility analysis, deductive reasoning",anomaly,False,B,B,True,False,False,InWild,baseline,,point_anomaly,anomaly,,,False,,,,[],mcq,,,,,"{""branch"": ""anomaly""}",a binary question,,False,,,,,,False,
118,basic analysis,anomaly,False,A,B,False,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
214,basic analysis,trend,False,A,A,True,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -4.994063, ""r2"": 0.923966, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
216,noise analysis,noise,False,A,B,False,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.576396, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
215,"trend analysis, causal reasoning",trend,False,B,B,True,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""flat"", ""slope"": 0.00029, ""r2"": 0.000137, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
218,"basic analysis, counterfactual reasoning",anomaly,False,D,B,False,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
155,"trend analysis, inductive reasoning",trend,False,B,B,True,False,True,InWild,baseline,,change_point,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
230,analogical reasoning,trend,False,D,C,False,False,False,InWild,baseline,,direction,trend,,,False,,,,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 55.210779, ""r2"": 0.895717}",a multiple choice question,,False,,,,,,False,
225,seasonality analysis,periodicity,True,C,C,True,False,False,InWild,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 168.0, ""period_reconciled"": 168.0, ""seasonal_strength"": 0.878438}",a multiple choice question,,False,,,,,,False,
219,trend analysis,noise,False,C,A,False,False,True,InWild,baseline,,ar_ma_process,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.852501, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
220,analogical reasoning,trend,False,A,A,True,False,True,InWild,baseline,,functional_form,trend,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 3.199991, ""r2"": 0.969817, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
194,analogical reasoning,trend,False,B,A,False,False,True,InWild,baseline,,functional_form,trend,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
222,volatility analysis,noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.852501, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
223,"noise analysis, inductive reasoning",noise,False,B,A,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.922731, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
224,"seasonality analysis, inductive reasoning",periodicity,False,A,C,False,False,True,InWild,baseline,,period_value,periodicity,C,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 104.0, ""period_reconciled"": 104.0, ""seasonal_strength"": 0.10465, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
226,"trend analysis, analogical reasoning",noise,False,A,B,False,False,True,InWild,baseline,,ar_ma_process,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.922731, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
229,"volatility analysis, deductive reasoning",noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.000441, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
228,volatility analysis,noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.922731, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
103,"trend analysis, deductive reasoning",noise,False,B,B,True,False,True,InWild,baseline,,stationarity,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.000334, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
227,"trend analysis, deductive reasoning",trend,False,A,B,False,False,True,InWild,baseline,,change_point,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
231,"volatility analysis, inductive reasoning",noise,False,B,C,False,False,True,InWild,baseline,,variance_level,noise,C,high,True,,,spectrogram,"[""adf_kpss_disagree""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": true, ""adf_pval"": 0.0, ""kpss_pval"": 0.030875, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
173,counterfactual reasoning,similarity,False,B,B,True,False,True,InWild,baseline,,shape,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
234,"seasonality analysis, deductive reasoning",similarity,False,A,B,False,False,True,InWild,baseline,,shape,similarity,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
236,volatility analysis,noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.867376, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
237,inductive reasoning,trend,False,B,D,False,False,True,InWild,baseline,,direction,trend,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 2.408178, ""r2"": 0.940232, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
232,analogical reasoning,periodicity,False,D,A,False,False,True,InWild,baseline,,waveform_type,periodicity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
239,"volatility analysis, counterfactual reasoning",noise,False,D,B,False,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.867376, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
233,"seasonality analysis, inductive reasoning",periodicity,False,B,B,True,False,True,InWild,baseline,,waveform_type,periodicity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 24.0, ""period_reconciled"": 24.0, ""seasonal_strength"": 0.748917, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
235,deductive reasoning,trend,False,A,A,True,False,True,InWild,baseline,,change_point,trend,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
238,"seasonality analysis, deductive reasoning",periodicity,False,B,B,True,False,True,InWild,baseline,,waveform_type,periodicity,B,high,True,,,line_plot,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
240,"trend analysis, counterfactual reasoning",trend,False,B,D,False,False,True,InWild,baseline,,change_point,trend,D,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
241,analogical reasoning,trend,False,C,C,True,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.000968, ""r2"": 0.000977, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
244,"seasonality analysis, causal reasoning",trend,False,D,C,False,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.000968, ""r2"": 0.000977, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
242,"noise analysis, deductive reasoning",noise,False,D,A,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""adf_kpss_disagree""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.004343, ""kpss_pval"": 0.021727, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
254,"trend analysis, causal reasoning",trend,False,A,A,True,False,False,InWild,baseline,,change_point,trend,,,False,,,,[],mcq,,,,,"{""branch"": ""trend""}",a binary question,,False,,,,,,False,
245,"trend analysis, inductive reasoning",trend,False,B,B,True,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.000968, ""r2"": 0.000977, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
243,"basic analysis, counterfactual reasoning",similarity,False,B,C,False,False,True,InWild,baseline,,shape,similarity,C,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
247,"seasonality analysis, analogical reasoning",similarity,False,B,A,False,False,True,InWild,baseline,,shape,similarity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
248,"volatility analysis, analogical reasoning",periodicity,False,A,A,True,False,True,InWild,baseline,,waveform_type,periodicity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 24.0, ""period_reconciled"": 24.0, ""seasonal_strength"": 0.592768, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
260,"basic analysis, causal reasoning",anomaly,False,C,A,False,False,False,InWild,baseline,,point_anomaly,anomaly,,,False,,,,[],mcq,,,,,"{""branch"": ""anomaly""}",a multiple choice question,,False,,,,,,False,
246,basic analysis,trend,False,C,C,True,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.000968, ""r2"": 0.000977, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
250,"basic analysis, inductive reasoning",trend,False,A,B,False,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
249,analogical reasoning,similarity,False,B,A,False,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
252,"noise analysis, causal reasoning",noise,False,B,A,False,False,True,InWild,baseline,,white_noise,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.224471, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
256,noise analysis,noise,False,B,B,True,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.224471, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
253,"trend analysis, inductive reasoning",trend,False,A,A,True,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -12.881146, ""r2"": 0.988412, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
251,"seasonality analysis, inductive reasoning",periodicity,False,A,B,False,False,True,InWild,baseline,,waveform_type,periodicity,B,high,True,,,line_plot,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
255,trend analysis,trend,False,D,D,True,False,True,InWild,baseline,,direction,trend,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -12.881146, ""r2"": 0.988412, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
258,"trend analysis, counterfactual reasoning",trend,False,C,B,False,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -3.937205, ""r2"": 0.019243, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
257,analogical reasoning,trend,False,A,A,True,False,True,InWild,baseline,,functional_form,trend,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 26.61471, ""r2"": 0.753636, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
272,"volatility analysis, deductive reasoning",periodicity,False,A,B,False,False,False,InWild,baseline,,amplitude_change,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity""}",a binary question,,False,,,,,,False,
262,basic analysis,trend,False,B,B,True,False,True,InWild,baseline,,change_point,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
261,causal reasoning,trend,False,A,A,True,False,True,InWild,baseline,,change_point,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
268,"seasonality analysis, deductive reasoning",periodicity,False,B,A,False,False,True,InWild,baseline,,period_value,periodicity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 52.0, ""period_reconciled"": 52.0, ""seasonal_strength"": 0.977508, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
259,seasonality analysis,periodicity,False,B,A,False,False,True,InWild,baseline,,period_value,periodicity,A,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 78.0, ""period_reconciled"": 78.0, ""seasonal_strength"": 0.24181, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
266,analogical reasoning,periodicity,False,B,B,True,False,True,InWild,baseline,,waveform_type,periodicity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 52.0, ""period_reconciled"": 52.0, ""seasonal_strength"": 0.977508, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
263,analogical reasoning,anomaly,False,A,B,False,False,True,InWild,baseline,,pattern_flip,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
267,"trend analysis, analogical reasoning",trend,False,A,B,False,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 1.368869, ""r2"": 0.621385, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
265,"basic analysis, inductive reasoning",trend,False,D,C,False,False,True,InWild,baseline,,change_point,trend,C,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
271,trend analysis,trend,True,A,C,False,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
269,"noise analysis, inductive reasoning",noise,False,A,B,False,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.800814, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
264,seasonality analysis,periodicity,False,B,A,False,False,True,InWild,baseline,,period_value,periodicity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 52.0, ""period_reconciled"": 52.0, ""seasonal_strength"": 0.977508, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
270,"trend analysis, counterfactual reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 5, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
287,basic analysis,trend,False,A,1948.14,False,False,False,InWild,baseline,,change_point,trend,,,,,,,"[""low_r2""]",numerical,1948.14,min,closed_form,,"{""branch"": ""trend""}",a binary question,,False,,,,,,False,
285,"trend analysis, analogical reasoning",trend,False,A,B,False,False,False,InWild,baseline,,direction,trend,,,False,,,,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 3.54851, ""r2"": 0.770471}",a multiple choice question,,False,,,,,,False,
276,noise analysis,noise,False,A,B,False,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.700509, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
274,"seasonality analysis, counterfactual reasoning",periodicity,False,A,B,False,False,True,InWild,baseline,,period_value,periodicity,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 90.0, ""period_reconciled"": 90.0, ""seasonal_strength"": 0.941417, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
273,basic analysis,similarity,True,A,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -15, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
275,"trend analysis, deductive reasoning",trend,False,B,B,True,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -3.081412, ""r2"": 0.007726, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
281,volatility analysis,noise,False,B,C,False,False,True,InWild,baseline,,variance_level,noise,C,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.000377, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
278,"basic analysis, deductive reasoning",noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.000377, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
277,"trend analysis, counterfactual reasoning",noise,False,A,A,True,False,True,InWild,baseline,,stationarity,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.000377, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
